road,roadway,type,milepost,x_old,y_old,name,direction,common_name,name_1,name_2,name_3,name_4,city_name,zip_code,mun_code,county_name,unit_old,troop_old,ft_pt,station_old
TP,,toll_plaza,0.0,-74.776423566,40.096109540,TP INT6-6A OUT ENT,,TP INT6 6A OUT ENT,TP INT6,TP INT6A,INT6 6A OUT ENT,,FLORENCE TWP,08518,0315,BURLINGTON,D020,LOCAL PD,NONE,FLORENCE PD
TP,,u_turn,0.0,-74.655479016,40.159925477,TP 56.9,,TP 569 UTURN,,,,,CHESTERFIELD TWP,08515,0307,BURLINGTON,D020,LOCAL PD,NONE,CHESTERFIELD PD
TP,,ramp,0.0,-74.706600089,40.125315070,TP INT7 WT,T,TP INT7 WT,,TP INT7,INT7 WT,,BORDENTOWN TWP,08505,0304,BURLINGTON,D020,LOCAL PD,NONE,BORDENTOWN TWP PD
TP,,ramp,0.0,-74.706579004,40.124418330,TP INT7 TE,E,TP INT7 TE,,TP INT7,INT7 TE,,BORDENTOWN TWP,08505,0304,BURLINGTON,D020,LOCAL PD,NONE,BORDENTOWN TWP PD
TP,,ramp,0.0,-74.705800452,40.124324183,TP INT7 TW,W,TP INT7 TW,,TP INT7,INT7 TW,,BORDENTOWN TWP,08505,0304,BURLINGTON,D020,LOCAL PD,NONE,BORDENTOWN TWP PD
TP,,ramp,0.0,-74.705847438,40.123447859,TP INT7 ET,T,TP INT7 ET,,TP INT7,INT7 ET,,BORDENTOWN TWP,08505,0304,BURLINGTON,D020,LOCAL PD,NONE,BORDENTOWN TWP PD
TP,,ramp,0.0,-74.703966742,40.120739468,TP INT7 NN,,TP INT7 NN,,TP INT7,INT7 NN,,BORDENTOWN TWP,08505,0304,BURLINGTON,D020,LOCAL PD,NONE,BORDENTOWN TWP PD
TP,,ramp,0.0,-74.704285977,40.120489121,TP INT7 SS,,TP INT7 SS,,TP INT7,INT7 SS,,BORDENTOWN TWP,08505,0304,BURLINGTON,D020,LOCAL PD,NONE,BORDENTOWN TWP PD
TP,,ramp,0.0,-74.696806909,40.128201909,TP INT7 NT,T,TP INT7 NT,,TP INT7,INT7 NT,,BORDENTOWN TWP,08505,0304,BURLINGTON,D020,LOCAL PD,NONE,BORDENTOWN TWP PD
TP,,ramp,0.0,-74.697931526,40.127569514,TP INT7,,TP INT7,,TP INT7,INT7,,BORDENTOWN TWP,08505,0304,BURLINGTON,D020,LOCAL PD,NONE,BORDENTOWN TWP PD
TP,,ramp,0.0,-74.697349483,40.125467278,TP INT7 TN,N,TP INT7 TN,,TP INT7,INT7 TN,,BORDENTOWN TWP,08505,0304,BURLINGTON,D020,LOCAL PD,NONE,BORDENTOWN TWP PD
TP,,ramp,0.0,-74.697931294,40.124891529,TP INT7 ST,T,TP INT7 ST,,TP INT7,INT7 ST,,BORDENTOWN TWP,08505,0304,BURLINGTON,D020,LOCAL PD,NONE,BORDENTOWN TWP PD
TP,,toll_plaza,0.0,-74.700533981,40.126258026,TP INT7 IN EXIT,,TP INT7 IN EXIT,,TP INT7,INT7 IN EXIT,,BORDENTOWN TWP,08505,0304,BURLINGTON,D020,LOCAL PD,NONE,BORDENTOWN TWP PD
TP,,toll_plaza,0.0,-74.700297387,40.126169380,TP INT7 OUT ENT,,TP INT7 OUT ENT,,TP INT7,INT7 OUT ENT,,BORDENTOWN TWP,08505,0304,BURLINGTON,D020,LOCAL PD,NONE,BORDENTOWN TWP PD
TP,,toll_plaza,0.0,-74.700971221,40.125547797,TP INT7 OUT EXIT,,TP INT7 OUT EXIT,,TP INT7,INT7 OUT EXIT,,BORDENTOWN TWP,08505,0304,BURLINGTON,D020,LOCAL PD,NONE,BORDENTOWN TWP PD
TP,,toll_plaza,0.0,-74.700687919,40.125468521,TP INT7 IN ENT,,TP INT7 IN ENT,,TP INT7,INT7 IN ENT,,BORDENTOWN TWP,08505,0304,BURLINGTON,D020,LOCAL PD,NONE,BORDENTOWN TWP PD
TP,,u_turn,0.0,-74.703120327,40.121965326,TP 53.3,,TP 533 UTURN,,,,,BORDENTOWN TWP,08505,0304,BURLINGTON,D020,LOCAL PD,NONE,BORDENTOWN TWP PD
TP,,ramp,0.0,-74.607781002,40.197200581,TP INT7A ET,T,TP INT7A ET,,TP INT7A,INT7A ET,,ROBBINSVILLE TWP,08691,1112,MERCER,D010,LOCAL PD,NONE,ROBBINSVILLE PD
TP,,ramp,0.0,-74.608779963,40.196851779,TP INT7A TW,W,TP INT7A TW,,TP INT7A,INT7A TW,,ROBBINSVILLE TWP,08691,1112,MERCER,D010,LOCAL PD,NONE,ROBBINSVILLE PD
TP,,ramp,0.0,-74.610321083,40.196116463,TP INT7A TE,E,TP INT7A TE,,TP INT7A,INT7A TE,,ROBBINSVILLE TWP,08691,1112,MERCER,D010,LOCAL PD,NONE,ROBBINSVILLE PD
TP,,ramp,0.0,-74.611731323,40.196142814,TP INT7A WT,T,TP INT7A WT,,TP INT7A,INT7A WT,,ROBBINSVILLE TWP,08691,1112,MERCER,D010,LOCAL PD,NONE,ROBBINSVILLE PD
TP,,ramp,0.0,-74.602869313,40.192980994,TP INT7A NT,T,TP INT7A NT,,TP INT7A,INT7A NT,,ROBBINSVILLE TWP,08691,1112,MERCER,D010,LOCAL PD,NONE,ROBBINSVILLE PD
TP,,ramp,0.0,-74.604103677,40.192280226,TP INT7A TS,S,TP INT7A TS,,TP INT7A,INT7A TS,,ROBBINSVILLE TWP,08691,1112,MERCER,D010,LOCAL PD,NONE,ROBBINSVILLE PD
TP,,ramp,0.0,-74.603695161,40.190861707,TP INT7A ST,T,TP INT7A ST,,TP INT7A,INT7A ST,,ROBBINSVILLE TWP,08691,1112,MERCER,D010,LOCAL PD,NONE,ROBBINSVILLE PD
TP,,ramp,0.0,-74.602979404,40.191514514,TP INT7A TN,N,TP INT7A TN,,TP INT7A,INT7A TN,,ROBBINSVILLE TWP,08691,1112,MERCER,D010,LOCAL PD,NONE,ROBBINSVILLE PD
TP,,toll_plaza,0.0,-74.607318957,40.193906207,TP INT7A OUT ENT,,TP INT7A OUT ENT,,TP INT7A,INT7A OUT ENT,,ROBBINSVILLE TWP,08691,1112,MERCER,D010,LOCAL PD,NONE,ROBBINSVILLE PD
TP,,toll_plaza,0.0,-74.607248220,40.194031378,TP INT7A IN EXIT,,TP INT7A IN EXIT,,TP INT7A,INT7A IN EXIT,,ROBBINSVILLE TWP,08691,1112,MERCER,D010,LOCAL PD,NONE,ROBBINSVILLE PD
TP,,toll_plaza,0.0,-74.607618434,40.194150607,TP INT7A OUT EXIT,,TP INT7A OUT EXIT,,TP INT7A,INT7A OUT EXIT,,ROBBINSVILLE TWP,08691,1112,MERCER,D010,LOCAL PD,NONE,ROBBINSVILLE PD
TP,,toll_plaza,0.0,-74.607681520,40.194031670,TP INT7A IN ENT,,TP INT7A IN ENT,,TP INT7A,INT7A IN ENT,,ROBBINSVILLE TWP,08691,1112,MERCER,D010,LOCAL PD,NONE,ROBBINSVILLE PD
TP,,u_turn,0.0,-74.600655955,40.193746906,TP 60.6,,TP 606 UTURN,,,,,ROBBINSVILLE TWP,08691,1112,MERCER,D010,LOCAL PD,NONE,ROBBINSVILLE PD
TP,,u_turn,0.0,-74.594999045,40.197645573,TP 61.0,,TP 610 UTURN,,,,,ROBBINSVILLE TWP,08691,1112,MERCER,D010,LOCAL PD,NONE,ROBBINSVILLE PD
TP,,u_turn,0.0,-74.567131197,40.216815210,TP 63.0,,TP 630 UTURN,,,,,ROBBINSVILLE TWP,08691,1112,MERCER,D010,LOCAL PD,NONE,ROBBINSVILLE PD
TP,,ramp,0.0,-74.627548846,40.178819911,TP 6S SA NSA,S,TP 6S SA NSA,RICHARD STOCKTON SA,,,,HAMILTON TWP,08691,1103,MERCER,D020,LOCAL PD,NONE,HAMILTON TWP-MER PD
TP,,ramp,0.0,-74.631949571,40.176419941,TP 6S SA SAS,S,TP 6S SA SAS,RICHARD STOCKTON SA,,,,HAMILTON TWP,08691,1103,MERCER,D020,LOCAL PD,NONE,HAMILTON TWP-MER PD
TP,,ramp,0.0,-74.632300056,40.175303563,TP 6N SA SSA,N,TP 6N SA SSA,WOODROW WILSON SA,,,,HAMILTON TWP,08691,1103,MERCER,D020,LOCAL PD,NONE,HAMILTON TWP-MER PD
TP,,ramp,0.0,-74.627394649,40.178157465,TP 6N SA SAN,N,TP 6N SA SAN,WOODROW WILSON SA,,,,HAMILTON TWP,08691,1103,MERCER,D020,LOCAL PD,NONE,HAMILTON TWP-MER PD
TP,,service_plaza,0.0,-74.631148679,40.177873459,TP 6S SA FOOD SERVICE,,TP 6S SA FOOD SERVICE,RICHARD STOCKTON SA,,,,HAMILTON TWP,08691,1103,MERCER,D020,LOCAL PD,NONE,HAMILTON TWP-MER PD
TP,,service_plaza,0.0,-74.628712508,40.176296235,TP 6N SA FOOD SERVICE,,TP 6N SA FOOD SERVICE,WOODROW WILSON SA,,,,HAMILTON TWP,08691,1103,MERCER,D020,LOCAL PD,NONE,HAMILTON TWP-MER PD
TP,,service_plaza,0.0,-74.630336930,40.178284187,TP 6S SA GENERAL PARKING,,TP 6S SA GENERAL PARKING,RICHARD STOCKTON SA,,,,HAMILTON TWP,08691,1103,MERCER,D020,LOCAL PD,NONE,HAMILTON TWP-MER PD
TP,,service_plaza,0.0,-74.630716249,40.178740528,TP 6S SA TRUCK PARKING,,TP 6S SA TRUCK PARKING,RICHARD STOCKTON SA,,,,HAMILTON TWP,08691,1103,MERCER,D020,LOCAL PD,NONE,HAMILTON TWP-MER PD
TP,,service_plaza,0.0,-74.631288518,40.178240422,TP 6S SA EMPLOYEE PARKING,,TP 6S SA EMPLOYEE PARKING,RICHARD STOCKTON SA,,,,HAMILTON TWP,08691,1103,MERCER,D020,LOCAL PD,NONE,HAMILTON TWP-MER PD
TP,,service_plaza,0.0,-74.630875044,40.177387117,TP 6S SA FUEL,,TP 6S SA FUEL,RICHARD STOCKTON SA,,,,HAMILTON TWP,08691,1103,MERCER,D020,LOCAL PD,NONE,HAMILTON TWP-MER PD
TP,,service_plaza,0.0,-74.629468550,40.175864237,TP 6N SA GENERAL PARKING A,,TP 6N SA GENERAL PARKING A,WOODROW WILSON SA,,,,HAMILTON TWP,08691,1103,MERCER,D020,LOCAL PD,NONE,HAMILTON TWP-MER PD
TP,,service_plaza,0.0,-74.629239457,40.175377841,TP 6N SA TRUCK PARKING,,TP 6N SA TRUCK PARKING,WOODROW WILSON SA,,,,HAMILTON TWP,08691,1103,MERCER,D020,LOCAL PD,NONE,HAMILTON TWP-MER PD
TP,,service_plaza,0.0,-74.627522554,40.176826892,TP 6N SA EMPLOYEE PARKING,,TP 6N SA EMPLOYEE PARKING,WOODROW WILSON SA,,,,HAMILTON TWP,08691,1103,MERCER,D020,LOCAL PD,NONE,HAMILTON TWP-MER PD
TP,,service_plaza,0.0,-74.629065963,40.176793356,TP 6N SA FUEL,,TP 6N SA FUEL,WOODROW WILSON SA,,,,HAMILTON TWP,08691,1103,MERCER,D020,LOCAL PD,NONE,HAMILTON TWP-MER PD
TP,,service_plaza,0.0,-74.628314508,40.176713083,TP 6N SA GENERAL PARKING B,,TP 6N SA GENERAL PARKING B,WOODROW WILSON SA,,,,HAMILTON TWP,08691,1103,MERCER,D020,LOCAL PD,NONE,HAMILTON TWP-MER PD
TP,,u_turn,0.0,-74.642477318,40.169725949,TP 57.9,,TP 579 UTURN,,,,,HAMILTON TWP,08691,1103,MERCER,D020,LOCAL PD,NONE,HAMILTON TWP-MER PD
TP,,u_turn,0.0,-74.617891811,40.183836645,TP 59.5,,TP 595 UTURN,,,,,HAMILTON TWP,08691,1103,MERCER,D010,LOCAL PD,NONE,HAMILTON TWP-MER PD
TP,,ramp,0.0,-74.512338331,40.268911220,TP INT8 ET,T,TP INT8 ET,,TP INT8,INT8 ET,,EAST WINDSOR TWP,08520,1101,MERCER,D010,LOCAL PD,NONE,EAST WINDSOR PD
TP,,ramp,0.0,-74.512876701,40.268928818,TP INT8 TW,W,TP INT8 TW,,TP INT8,INT8 TW,,EAST WINDSOR TWP,08520,1101,MERCER,D010,LOCAL PD,NONE,EAST WINDSOR PD
TP,,ramp,0.0,-74.513320253,40.268189517,TP INT8 TE,E,TP INT8 TE,,TP INT8,INT8 TE,,EAST WINDSOR TWP,08520,1101,MERCER,D010,LOCAL PD,NONE,EAST WINDSOR PD
TP,,ramp,0.0,-74.514205400,40.268036080,TP INT8 WT,T,TP INT8 WT,,TP INT8,INT8 WT,,EAST WINDSOR TWP,08520,1101,MERCER,D010,LOCAL PD,NONE,EAST WINDSOR PD
TP,,ramp,0.0,-74.511806480,40.264868043,TP INT8 NT,T,TP INT8 NT,,TP INT8,INT8 NT,,EAST WINDSOR TWP,08520,1101,MERCER,D010,LOCAL PD,NONE,EAST WINDSOR PD
TP,,ramp,0.0,-74.511867195,40.264247468,TP INT8 TS,S,TP INT8 TS,,TP INT8,INT8 TS,,EAST WINDSOR TWP,08520,1101,MERCER,D010,LOCAL PD,NONE,EAST WINDSOR PD
TP,,ramp,0.0,-74.510947344,40.262827212,TP INT8 ST,T,TP INT8 ST,,TP INT8,INT8 ST,,EAST WINDSOR TWP,08520,1101,MERCER,D010,LOCAL PD,NONE,EAST WINDSOR PD
TP,,ramp,0.0,-74.510872286,40.263123694,TP INT8 TN,N,TP INT8 TN,,TP INT8,INT8 TN,,EAST WINDSOR TWP,08520,1101,MERCER,D010,LOCAL PD,NONE,EAST WINDSOR PD
TP,,toll_plaza,0.0,-74.513171018,40.265582770,TP INT8 OUT ENT,,TP INT8 OUT ENT,,TP INT8,INT8 OUT ENT,,EAST WINDSOR TWP,08520,1101,MERCER,D010,LOCAL PD,NONE,EAST WINDSOR PD
TP,,toll_plaza,0.0,-74.513043501,40.265602031,TP INT8 IN EXIT,,TP INT8 IN EXIT,,TP INT8,INT8 IN EXIT,,EAST WINDSOR TWP,08520,1101,MERCER,D010,LOCAL PD,NONE,EAST WINDSOR PD
TP,,toll_plaza,0.0,-74.513253038,40.265864860,TP INT8 IN ENT,,TP INT8 IN ENT,,TP INT8,INT8 IN ENT,,EAST WINDSOR TWP,08520,1101,MERCER,D010,LOCAL PD,NONE,EAST WINDSOR PD
TP,,toll_plaza,0.0,-74.513111616,40.265883169,TP INT8 OUT EXIT,,TP INT8 OUT EXIT,,TP INT8,INT8 OUT EXIT,,EAST WINDSOR TWP,08520,1101,MERCER,D010,LOCAL PD,NONE,EAST WINDSOR PD
TP,,u_turn,0.0,-74.527985890,40.241311791,TP 65.7,,TP 657 UTURN,,,,,EAST WINDSOR TWP,08520,1101,MERCER,D010,LOCAL PD,NONE,EAST WINDSOR PD
TP,,u_turn,0.0,-74.513105807,40.259337876,TP 67.2,,TP 672 UTURN,,,,,EAST WINDSOR TWP,08520,1101,MERCER,D010,LOCAL PD,NONE,EAST WINDSOR PD
TP,,ramp,0.0,-74.486578249,40.319688816,TP 7S SA SAN,N,TP 7S SA SAN,MOLLY PITCHER SA,,,,CRANBURY TWP,08512,1202,MIDDLESEX,D010,LOCAL PD,NONE,CRANBURY PD
TP,,ramp,0.0,-74.486749471,40.319202929,TP 7S SA SSA,N,TP 7S SA SSA,MOLLY PITCHER SA,,,,CRANBURY TWP,08512,1202,MIDDLESEX,D010,LOCAL PD,NONE,CRANBURY PD
TP,,ramp,0.0,-74.485917506,40.323546414,TP 7S SA NSA,S,TP 7S SA NSA,MOLLY PITCHER SA,,,,CRANBURY TWP,08512,1202,MIDDLESEX,D010,LOCAL PD,NONE,CRANBURY PD
TP,,ramp,0.0,-74.488207368,40.318236645,TP 7S SA SAS,S,TP 7S SA SAS,MOLLY PITCHER SA,,,,CRANBURY TWP,08512,1202,MIDDLESEX,D010,LOCAL PD,NONE,CRANBURY PD
TP,,service_plaza,0.0,-74.488271382,40.321127885,TP 7S SA FOOD SERVICE,,TP 7S SA FOOD SERVICE,MOLLY PITCHER SA,,,,CRANBURY TWP,08512,1202,MIDDLESEX,D010,LOCAL PD,NONE,CRANBURY PD
TP,,service_plaza,0.0,-74.488715711,40.320617883,TP 7S SA GENERAL PARKING A,,TP 7S SA GENERAL PARKING A,MOLLY PITCHER SA,,,,CRANBURY TWP,08512,1202,MIDDLESEX,D010,LOCAL PD,NONE,CRANBURY PD
TP,,service_plaza,0.0,-74.487970553,40.320502635,TP 7S SA FUEL,,TP 7S SA FUEL,MOLLY PITCHER SA,,,,CRANBURY TWP,08512,1202,MIDDLESEX,D010,LOCAL PD,NONE,CRANBURY PD
TP,,service_plaza,0.0,-74.487633587,40.321626897,TP 7S SA GENERAL PARKING B,,TP 7S SA GENERAL PARKING B,MOLLY PITCHER SA,,,,CRANBURY TWP,08512,1202,MIDDLESEX,D010,LOCAL PD,NONE,CRANBURY PD
TP,,service_plaza,0.0,-74.489718803,40.320804444,TP 7S SA EMPLOYEE PARKING,,TP 7S SA EMPLOYEE PARKING,MOLLY PITCHER SA,,,,CRANBURY TWP,08512,1202,MIDDLESEX,D010,LOCAL PD,NONE,CRANBURY PD
TP,,service_plaza,0.0,-74.489525503,40.319762396,TP 7S SA TRUCK PARKING,,TP 7S SA TRUCK PARKING,MOLLY PITCHER SA,,,,CRANBURY TWP,08512,1202,MIDDLESEX,D010,LOCAL PD,NONE,CRANBURY PD
TP,,u_turn,0.0,-74.502379276,40.285158588,TP 69.1,,TP 691 UTURN,,,,,CRANBURY TWP,08512,1202,MIDDLESEX,D010,LOCAL PD,NONE,CRANBURY PD
TP,,u_turn,0.0,-74.490851967,40.311500052,TP 71.1,,TP 711 UTURN,,,,,CRANBURY TWP,08512,1202,MIDDLESEX,D010,LOCAL PD,NONE,CRANBURY PD
TP,,ramp,0.0,-74.472924389,40.348563973,TP INT8A SOT,T,TP INT8A SOT,,TP INT8A,INT8A SOT,,MONROE TWP,08831,1213,MIDDLESEX,D010,LOCAL PD,NONE,MONROE TWP-MID PD
TP,,ramp,0.0,-74.473045687,40.348749790,TP INT8A SIT,T,TP INT8A SIT,,TP INT8A,INT8A SIT,,MONROE TWP,08831,1213,MIDDLESEX,D010,LOCAL PD,NONE,MONROE TWP-MID PD
TP,,ramp,0.0,-74.472906755,40.349332839,TP INT8A TNI,N,TP INT8A TNI,,TP INT8A,INT8A TNI,,MONROE TWP,08831,1213,MIDDLESEX,D010,LOCAL PD,NONE,MONROE TWP-MID PD
TP,,ramp,0.0,-74.472643770,40.349691721,TP INT8A TNO,N,TP INT8A TNO,,TP INT8A,INT8A TNO,,MONROE TWP,08831,1213,MIDDLESEX,D010,LOCAL PD,NONE,MONROE TWP-MID PD
TP,,ramp,0.0,-74.473575123,40.351352758,TP INT8A TN,N,TP INT8A TN,,TP INT8A,INT8A TN,,MONROE TWP,08831,1213,MIDDLESEX,D010,LOCAL PD,NONE,MONROE TWP-MID PD
TP,,ramp,0.0,-74.478371842,40.345705797,TP INT8A ET,T,TP INT8A ET,,TP INT8A,INT8A ET,,MONROE TWP,08831,1213,MIDDLESEX,D010,LOCAL PD,NONE,MONROE TWP-MID PD
TP,,ramp,0.0,-74.480309051,40.345504036,TP INT8A TE,E,TP INT8A TE,,TP INT8A,INT8A TE,,S BRUNSWICK TWP,08810,1221,MIDDLESEX,D010,LOCAL PD,NONE,SOUTH BRUNSWICK PD
TP,,ramp,0.0,-74.481242743,40.345713052,TP INT8A WT,T,TP INT8A WT,,TP INT8A,INT8A WT,,S BRUNSWICK TWP,08810,1221,MIDDLESEX,D010,LOCAL PD,NONE,SOUTH BRUNSWICK PD
TP,,ramp,0.0,-74.479761273,40.345848331,TP INT8A TW,W,TP INT8A TW,,TP INT8A,INT8A TW,,S BRUNSWICK TWP,08810,1221,MIDDLESEX,D010,LOCAL PD,NONE,SOUTH BRUNSWICK PD
TP,,toll_plaza,0.0,-74.478362519,40.349051500,TP INT8A OUT EXIT,,TP INT8A OUT EXIT,,TP INT8A,INT8A OUT EXIT,,S BRUNSWICK TWP,08810,1221,MIDDLESEX,D010,LOCAL PD,NONE,SOUTH BRUNSWICK PD
TP,,toll_plaza,0.0,-74.478097153,40.348990886,TP INT8A IN ENT,,TP INT8A IN ENT,,TP INT8A,INT8A IN ENT,,S BRUNSWICK TWP,08810,1221,MIDDLESEX,D010,LOCAL PD,NONE,SOUTH BRUNSWICK PD
TP,,toll_plaza,0.0,-74.477975318,40.349339288,TP INT8A OUT ENT,,TP INT8A OUT ENT,,TP INT8A,INT8A OUT ENT,,S BRUNSWICK TWP,08810,1221,MIDDLESEX,D010,LOCAL PD,NONE,SOUTH BRUNSWICK PD
TP,,toll_plaza,0.0,-74.478249814,40.349395477,TP INT8A IN EXIT,,TP INT8A IN EXIT,,TP INT8A,INT8A IN EXIT,,S BRUNSWICK TWP,08810,1221,MIDDLESEX,D010,LOCAL PD,NONE,SOUTH BRUNSWICK PD
TP,,u_turn,0.0,-74.463739701,40.373525874,TP 75.4,,TP 755 UTURN,,,,,S BRUNSWICK TWP,08810,1221,MIDDLESEX,D010,LOCAL PD,NONE,SOUTH BRUNSWICK PD
TP,,u_turn,0.0,-74.452802185,40.400289323,TP 77.4,,TP 774 UTURN,,,,,S BRUNSWICK TWP,08810,1221,MIDDLESEX,D010,LOCAL PD,NONE,SOUTH BRUNSWICK PD
TP,,ramp,0.0,-74.474285544,40.351597251,TP INT8A ST,T,TP INT8A ST,,TP INT8A,INT8A ST,,S BRUNSWICK TWP,08810,1221,MIDDLESEX,D010,LOCAL PD,NONE,SOUTH BRUNSWICK PD
TP,,ramp,0.0,-74.474049050,40.351924792,TP INT8A NIT,T,TP INT8A NIT,,TP INT8A,INT8A NIT,,S BRUNSWICK TWP,08810,1221,MIDDLESEX,D010,LOCAL PD,NONE,SOUTH BRUNSWICK PD
TP,,ramp,0.0,-74.474340301,40.352283990,TP INT8A NOT,T,TP INT8A NOT,,TP INT8A,INT8A NOT,,S BRUNSWICK TWP,08810,1221,MIDDLESEX,D010,LOCAL PD,NONE,SOUTH BRUNSWICK PD
TP,,ramp,0.0,-74.474922689,40.351318878,TP INT8A TSO,S,TP INT8A TSO,,TP INT8A,INT8A TSO,,S BRUNSWICK TWP,08810,1221,MIDDLESEX,D010,LOCAL PD,NONE,SOUTH BRUNSWICK PD
TP,,u_turn,0.0,-74.424860364,40.446662411,TP 80.8,,TP 810 UTURN,,,,,MILLTOWN BORO,08850,1212,MIDDLESEX,D010,LOCAL PD,NONE,MILLTOWN PD
TP,,ramp,0.0,-74.445537263,40.415337673,TP 8N SA SISA,N,TP 8N SA SISA,JOYCE KILMER SA,,,,E BRUNSWICK TWP,08816,1204,MIDDLESEX,D010,LOCAL PD,NONE,EAST BRUNSWICK PD
TP,,ramp,0.0,-74.445456396,40.415982470,TP 8N SA SOSA,N,TP 8N SA SOSA,JOYCE KILMER SA,,,,E BRUNSWICK TWP,08816,1204,MIDDLESEX,D010,LOCAL PD,NONE,EAST BRUNSWICK PD
TP,,ramp,0.0,-74.441567604,40.422101365,TP 8N SA SANO,N,TP 8N SA SANO,JOYCE KILMER SA,,,,E BRUNSWICK TWP,08816,1204,MIDDLESEX,D010,LOCAL PD,NONE,EAST BRUNSWICK PD
TP,,ramp,0.0,-74.442325627,40.421151215,TP 8N SA SANI,N,TP 8N SA SANI,JOYCE KILMER SA,,,,E BRUNSWICK TWP,08816,1204,MIDDLESEX,D010,LOCAL PD,NONE,EAST BRUNSWICK PD
TP,,ramp,0.0,-74.405490575,40.475940260,TP INT9 SOT,T,TP INT9 SOT,,TP INT9,INT9 SOT,,E BRUNSWICK TWP,08816,1204,MIDDLESEX,D010,LOCAL PD,NONE,EAST BRUNSWICK PD
TP,,ramp,0.0,-74.404895132,40.476386448,TP INT9 SIT,T,TP INT9 SIT,,TP INT9,INT9 SIT,,E BRUNSWICK TWP,08816,1204,MIDDLESEX,D010,LOCAL PD,NONE,EAST BRUNSWICK PD
TP,,ramp,0.0,-74.403748565,40.476995278,TP INT9 TNO,N,TP INT9 TNO,,TP INT9,INT9 TNO,,E BRUNSWICK TWP,08816,1204,MIDDLESEX,D010,LOCAL PD,NONE,EAST BRUNSWICK PD
TP,,ramp,0.0,-74.404234697,40.476942658,TP INT9 TNI,N,TP INT9 TNI,,TP INT9,INT9 TNI,,E BRUNSWICK TWP,08816,1204,MIDDLESEX,D010,LOCAL PD,NONE,EAST BRUNSWICK PD
TP,,ramp,0.0,-74.406020549,40.478481827,TP INT9 ST,T,TP INT9 ST,,TP INT9,INT9 ST,,E BRUNSWICK TWP,08816,1204,MIDDLESEX,D010,LOCAL PD,NONE,EAST BRUNSWICK PD
TP,,ramp,0.0,-74.406506931,40.478256868,TP INT9 TN,N,TP INT9 TN,,TP INT9,INT9 TN,,E BRUNSWICK TWP,08816,1204,MIDDLESEX,D010,LOCAL PD,NONE,EAST BRUNSWICK PD
TP,,ramp,0.0,-74.406434605,40.477622104,TP INT9 TSI,S,TP INT9 TSI,,TP INT9,INT9 TSI,,E BRUNSWICK TWP,08816,1204,MIDDLESEX,D010,LOCAL PD,NONE,EAST BRUNSWICK PD
TP,,ramp,0.0,-74.406855879,40.476984568,TP INT9 TSO,S,TP INT9 TSO,,TP INT9,INT9 TSO,,E BRUNSWICK TWP,08816,1204,MIDDLESEX,D010,LOCAL PD,NONE,EAST BRUNSWICK PD
TP,,ramp,0.0,-74.410034096,40.475462744,TP INT9 TE,E,TP INT9 TE,,TP INT9,INT9 TE,,E BRUNSWICK TWP,08816,1204,MIDDLESEX,D010,LOCAL PD,NONE,EAST BRUNSWICK PD
TP,,ramp,0.0,-74.409585099,40.477207969,TP INT9 ET,T,TP INT9 ET,,TP INT9,INT9 ET,,E BRUNSWICK TWP,08816,1204,MIDDLESEX,D010,LOCAL PD,NONE,EAST BRUNSWICK PD
TP,,ramp,0.0,-74.409996525,40.478259340,TP INT9 TW,W,TP INT9 TW,,TP INT9,INT9 TW,,E BRUNSWICK TWP,08816,1204,MIDDLESEX,D010,LOCAL PD,NONE,EAST BRUNSWICK PD
TP,,ramp,0.0,-74.410708752,40.476792100,TP INT9 WT,T,TP INT9 WT,,TP INT9,INT9 WT,,E BRUNSWICK TWP,08816,1204,MIDDLESEX,D010,LOCAL PD,NONE,EAST BRUNSWICK PD
TP,,service_plaza,0.0,-74.443741704,40.416698129,TP 8N SA FOOD SERVICE,,TP 8N SA FOOD SERVICE,JOYCE KILMER SA,,,,E BRUNSWICK TWP,08816,1204,MIDDLESEX,D010,LOCAL PD,NONE,EAST BRUNSWICK PD
TP,,service_plaza,0.0,-74.443205405,40.417943367,TP 8N SA TRUCK PARKING,,TP 8N SA TRUCK PARKING,JOYCE KILMER SA,,,,E BRUNSWICK TWP,08816,1204,MIDDLESEX,D010,LOCAL PD,NONE,EAST BRUNSWICK PD
TP,,service_plaza,0.0,-74.444026697,40.417271016,TP 8N SA FUEL,,TP 8N SA FUEL,JOYCE KILMER SA,,,,E BRUNSWICK TWP,08816,1204,MIDDLESEX,D010,LOCAL PD,NONE,EAST BRUNSWICK PD
TP,,service_plaza,0.0,-74.443307200,40.417120660,TP 8N SA EMPLOYEE PARKING,,TP 8N SA EMPLOYEE PARKING,JOYCE KILMER SA,,,,E BRUNSWICK TWP,08816,1204,MIDDLESEX,D010,LOCAL PD,NONE,EAST BRUNSWICK PD
TP,,service_plaza,0.0,-74.444360565,40.416275686,TP 8N SA GENERAL PARKING,,TP 8N SA GENERAL PARKING,JOYCE KILMER SA,,,,E BRUNSWICK TWP,08816,1204,MIDDLESEX,D010,LOCAL PD,NONE,EAST BRUNSWICK PD
TP,,toll_plaza,0.0,-74.408451507,40.478214127,TP INT9 OUT EXIT,,TP INT9 OUT EXIT,,TP INT9,INT9 OUT EXIT,,E BRUNSWICK TWP,08816,1204,MIDDLESEX,D010,LOCAL PD,NONE,EAST BRUNSWICK PD
